product_name,gender,color,sleeve_type,material,combo_item,price,no._of_sells,no._of_review,location,product_link,product_id,sku,discount,price_band,discount_band,sales_per_review
White T-Shirt And 2 Quarter Pant For Men,Male,White,Unknown,Unknown,Unknown,271,20,2,Dhaka,www.daraz.com.bd/products/2-i346209600.html,346209600,346209600_BD-1694251364,32.0,High,Low,6.666666666666667
Cartoon Printed Casual T-Shirt for Men - Express Your Playful Style,Male,Unknown,Unknown,Unknown,Unknown,99,15,2,Dhaka,www.daraz.com.bd/products/cartoon-printed-casual-t-shirt-for-men-express-your-playful-style-i324189057.html,324189057,324189057_BD-1551959055,34.0,Low,Low,5.0
Full Sleeve T-Shirt For Men - Classic Style and Comfort Combined - 170+GSM - Best Attire For Mens - Perftect For All Season,Male,Unknown,Full Sleeve,Unknown,Unknown,230,242,30,Dhaka,www.daraz.com.bd/products/full-sleeve-t-shirt-for-men-classic-style-and-comfort-combined-170gsm-best-attire-for-mens-perftect-for-all-season-i276110926.html,276110926,276110926_BD-1254777939,54.0,High,High,7.806451612903226
New Bad&Dad Half Sleeve T-Shirt for Men - T Shirt - T Shirt,Male,Unknown,Half Sleeve,Unknown,Unknown,105,0,2,Dhaka,www.daraz.com.bd/products/new-baddad-half-sleeve-t-shirt-for-men-t-shirt-t-shirt-i251961902.html,251961902,251961902_BD-1197396564,45.0,Medium,Medium,0.0
Gray Cotton T-shirt For Men - T Shirt For Man - T Shirt For Man - T Shirt - T Shirt For Man - T Sirt,Male,Unknown,Unknown,Cotton,Unknown,155,61,6,Dhaka,www.daraz.com.bd/products/-i101238769.html,101238769,101238769_BD-1015228823,62.0,Medium,Very High,8.714285714285714
gorom Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt,Male,Unknown,Half Sleeve,Unknown,Unknown,92,6,0,Dhaka,www.daraz.com.bd/products/-i351436647.html,351436647,351436647_BD-1723649450,46.0,Low,Medium,6.0
Soft & Comfortable T-shirt For Men,Male,Unknown,Unknown,Unknown,Unknown,88,13,3,Dhaka,www.daraz.com.bd/products/-i343113368.html,343113368,343113368_BD-1673167746,58.0,Low,Very High,3.25
High Quality V Neck Half Sleeve  Cotton T-Shirt For Men'S - T Shirt - T Shirt,Unknown,Unknown,Half Sleeve,Cotton,Unknown,259,14,5,Dhaka,www.daraz.com.bd/products/high-quality-v-neck-half-sleeve-cotton-t-shirt-for-mens-t-shirt-t-shirt-i299785285.html,299785285,299785285_BD-1331816087,32.0,High,Low,2.3333333333333335
"""Comfortable T-Shirt & Pant Combo - (Set) For Man - Experience Comfort and Style with this Casual Combo.""",Male,Unknown,Unknown,Unknown,Combo,236,109,5,Dhaka,www.daraz.com.bd/products/comfortable-t-shirt-pant-combo-set-for-man-experience-comfort-and-style-with-this-casual-combo-i319510564.html,319510564,319510564_BD-1467607273,69.0,High,Very High,18.166666666666668
Balack  color printed stylish Cotton Full Sleeve T-Shirt for Men,Male,Unknown,Full Sleeve,Cotton,Unknown,264,152,5,Dhaka,www.daraz.com.bd/products/balove-i148780608.html,148780608,148780608_BD-1074936653,41.0,High,Medium,25.333333333333332
Black Printed Exclusive Summer Combo T-Shirt & Pant,Unknown,Black,Unknown,Unknown,Combo,280,18,4,Dhaka,www.daraz.com.bd/products/-i323049844.html,323049844,323049844_BD-1634745295,30.0,Premium,Low,3.6
Naruto Akatsuki  T-Shirt Black Cotton T-Shirt Anime Full170Gsm Cotton Banga Kun Shop - T-Shirt For Men - T Shirt,Male,Black,Unknown,Cotton,Unknown,385,122,24,Dhaka,www.daraz.com.bd/products/naruto-akatsuki-t-shirt-black-cotton-t-shirt-anime-full170gsm-cotton-banga-kun-shop-t-shirt-for-men-t-shirt-i303322588.html,303322588,303322588_BD-1351340418,0.0,Premium,Low,4.88
Pink Cotton Half Sleeve Premium T-Shirt For Women,Female,Pink,Half Sleeve,Cotton,Unknown,199,4100,596,Dhaka,www.daraz.com.bd/products/-i239778854.html,239778854,239778854_BD-1183182143,64.0,High,Very High,6.867671691792295
Cotton Solid Black Full Sleeve Tshirt for Winter by LEEBAS,Unknown,Black,Full Sleeve,Cotton,Unknown,325,1100,201,Dhaka,www.daraz.com.bd/products/cotton-solid-black-full-sleeve-tshirt-for-winter-by-leebas-i205598321.html,205598321,205598321_BD-1153954977,40.0,Premium,Medium,5.445544554455446
Premium Quality Soft & Comfortable Jersey Fabric Full Sleeve T-Shirt for Men - Ideal for All Seasons and Casual Wear,Male,Unknown,Full Sleeve,Unknown,Unknown,77,28,0,Dhaka,www.daraz.com.bd/products/-i364419189.html,364419189,364419189_BD-1808162668,47.0,Low,Medium,28.0
Navy Blue Full  Sleeve T Shirt For Men,Male,Blue,Unknown,Unknown,Unknown,250,1300,143,Dhaka,www.daraz.com.bd/products/-i276109784.html,276109784,276109784_BD-1254779026,50.0,High,Medium,9.027777777777779
Exclusive Fashionable t shirt for Men - Comfortable to wear,Male,Unknown,Unknown,Unknown,Unknown,197,4300,556,Dhaka,www.daraz.com.bd/products/-i215503858.html,215503858,215503858_BD-1164020506,74.0,High,Very High,7.719928186714542
new best Online: Buy T-Shirts For Men In Bangladesh,Male,Unknown,Unknown,Unknown,Unknown,96,0,1,Dhaka,www.daraz.com.bd/products/-i409903072.html,409903072,409903072_BD-2026237790,52.0,Low,High,0.0
T-shirt's for men Best Quality Casual,Male,Unknown,Unknown,Unknown,Unknown,96,33,9,Dhaka,www.daraz.com.bd/products/-i362514068.html,362514068,362514068_BD-1788605317,52.0,Low,High,3.3
Black Poly-Cotton Full  Sleeve T Shirt For Men,Male,Black,Unknown,Cotton,Unknown,240,0,3,Dhaka,www.daraz.com.bd/products/-i324583403.html,324583403,324583403_BD-1553386811,54.0,High,High,0.0
Texpark Solid T-Shirt - Black Half Sleeve Round Neck - Comfortable and Stylish Wear - Trendy Men's T Shirt Fashion,Unknown,Black,Half Sleeve,Unknown,Unknown,219,1400,213,Dhaka,www.daraz.com.bd/products/texpark-solid-t-shirt-black-half-sleeve-round-neck-comfortable-and-stylish-wear-trendy-mens-t-shirt-fashion-i275600768.html,275600768,275600768_BD-1253634317,37.0,High,Low,6.542056074766355
Khela Hobe Short Sleeve Printed T-Shirt - Genji,Unknown,Unknown,Short Sleeve,Unknown,Unknown,99,35,3,Dhaka,www.daraz.com.bd/products/khela-hobe-short-sleeve-printed-t-shirt-genji-i225895087.html,225895087,225895087_BD-1170759911,82.0,Low,Very High,8.75
White Comfortable Tshirt - T Shirt - T Shirt,Unknown,White,Unknown,Unknown,Unknown,125,64,6,Dhaka,www.daraz.com.bd/products/white-comfortable-tshirt-t-shirt-t-shirt-i129034077.html,129034077,129034077_BD-1048836073,64.0,Medium,Very High,9.142857142857142
Best Quality Casual à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦° new tshirt | Half Sleeve genji for man,Male,Unknown,Half Sleeve,Unknown,Unknown,99,5,0,Dhaka,www.daraz.com.bd/products/-i409891289.html,409891289,409891289_BD-2026431757,50.0,Low,Medium,5.0
One Piece Monkey D Luffy Black Cotton Half Sleeve T-shirt for Men Luffy Tshirt for Anime fans,Male,Black,Half Sleeve,Cotton,Unknown,385,7,0,Dhaka,www.daraz.com.bd/products/-i366170927.html,366170927,366170927_BD-1825458732,0.0,Premium,Low,7.0
"Black Color T-Shirt And 2 Quarter Pant For Men,",Unknown,Black,Unknown,Unknown,Unknown,299,59,4,Dhaka,www.daraz.com.bd/products/2-i343979078.html,343979078,343979078_BD-1677699787,34.0,Premium,Low,11.8
New Degin Half Sleeve Jersey T-shirt for Men - Black & White,Male,Black & White,Half Sleeve,Unknown,Unknown,96,8,1,Dhaka,www.daraz.com.bd/products/-i339068637.html,339068637,339068637_BD-1660770276,52.0,Low,High,4.0
Full Sleeve T-Shirt new style for Men - T Shirt For Man - T Shirt For Man - T Shirt For Man,Male,Unknown,Full Sleeve,Unknown,Unknown,118,94,10,Dhaka,www.daraz.com.bd/products/full-sleeve-t-shirt-new-style-for-men-t-shirt-for-man-t-shirt-for-man-t-shirt-for-man-i280182449.html,280182449,280182449_BD-1266072758,66.0,Medium,Very High,8.545454545454545
White Color Motivational Short Sleeve Comfortable Jersey fabrics Tshirt,Unknown,White,Short Sleeve,Unknown,Unknown,114,155,23,Dhaka,www.daraz.com.bd/products/-i232536400.html,232536400,232536400_BD-1175372845,59.0,Medium,Very High,6.458333333333333
Fashionable T-shirt for men,Male,Unknown,Unknown,Unknown,Unknown,89,186,9,Dhaka,www.daraz.com.bd/products/-i338427060.html,338427060,338427060_BD-1653979490,56.0,Low,High,18.6
Full Sleeve Cotton T shirts for Women and girls - Comfortable jersey Solid Ladies t shirt Remarkable - Full Hata Cotton t-shirt for men,Male,Unknown,Full Sleeve,Cotton,Unknown,165,20,2,Dhaka,www.daraz.com.bd/products/-i324319434.html,324319434,324319434_BD-1552392231,70.0,Medium,Very High,6.666666666666667
Athleisure - Avant Grade - Highly Durable - Exclusive Sleeveless T-Shirt for Men - Sustainable Choice - Well Inspired & Crafted,Male,Red,Unknown,Unknown,Unknown,99,238,22,Dhaka,www.daraz.com.bd/products/-i306178479.html,306178479,306178479_BD-1368713946,60.0,Low,Very High,10.347826086956522
New Hot Collection Angelic T-shirt Angelic Pant (set) For Man,Male,Unknown,Unknown,Unknown,Unknown,171,150,6,Dhaka,www.daraz.com.bd/products/-i393975047.html,393975047,393975047_BD-1962305217,53.0,Medium,High,21.428571428571427
Pink  Cotton Printed Half Sleeve T-Shirt for Men,Male,Pink,Half Sleeve,Cotton,Unknown,299,5,1,Dhaka,www.daraz.com.bd/products/-i167720176.html,167720176,167720176_BD-1101528601,0.0,Premium,Low,2.5
Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt,Male,Unknown,Half Sleeve,Unknown,Unknown,90,38,0,Dhaka,www.daraz.com.bd/products/-i391441028.html,391441028,391441028_BD-1953138904,64.0,Low,Very High,38.0
Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,Male,Unknown,Half Sleeve,Cotton,Unknown,211,19,0,Dhaka,www.daraz.com.bd/products/-i314043481.html,314043481,314043481_BD-1409643094,47.0,High,Medium,19.0
Navy Blue full  Sleeve T Shirt For Men - T Shirt,Male,Blue,Unknown,Unknown,Unknown,250,26,1,Dhaka,www.daraz.com.bd/products/-i324581122.html,324581122,324581122_BD-1553364190,44.0,High,Medium,13.0
Grey Men's Exclusive Summer Combo T-Shirt & Pant - T Shirt For Man - T Shirt For Man - T Shirt For Man,Male,Grey,Unknown,Unknown,Combo,354,18,2,Dhaka,www.daraz.com.bd/products/-i337581134.html,337581134,337581134_BD-1647033148,41.0,Premium,Medium,6.0
Tree Design Top Stylish t shirt for Men Comfortable and soft wear tee - new Design T Shirt For Man,Male,Unknown,Unknown,Unknown,Unknown,96,0,2,Dhaka,www.daraz.com.bd/products/-i367244665.html,367244665,367244665_BD-1830978793,52.0,Low,High,0.0
Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,Male,Unknown,Half Sleeve,Cotton,Unknown,250,5,0,Dhaka,www.daraz.com.bd/products/-i314047294.html,314047294,314047294_BD-1409633586,37.0,High,Low,5.0
cotton women t-shirt -women tshirt,Female,Unknown,Unknown,Cotton,Unknown,189,26,3,Dhaka,www.daraz.com.bd/products/-i343771659.html,343771659,343771659_BD-1677016391,53.0,High,High,6.5
Navy Blue Premium Quality Full Sleeve T-Shirt for Men - Elevate Your Casual Style in Navy Blue,Male,Blue,Full Sleeve,Unknown,Unknown,211,12,4,Dhaka,www.daraz.com.bd/products/navy-blue-premium-quality-full-sleeve-t-shirt-for-men-elevate-your-casual-style-in-navy-blue-i325167887.html,325167887,325167887_BD-1559467180,65.0,High,Very High,2.4
MULTI COLOR COTTON SHORT SLEEVE SMART QUALITY T-SHART FOR MEN .,Male,Multicolor,Short Sleeve,Cotton,Unknown,146,77,8,Dhaka,www.daraz.com.bd/products/t-shart-i274611244.html,274611244,274611244_BD-1250517104,43.0,Medium,Medium,8.555555555555555
Black full sleeve cotton T shirt for men - T Shirt For Man - T Shirt For Man - T Shirt For Man,Male,Black,Full Sleeve,Cotton,Unknown,250,6,3,Dhaka,www.daraz.com.bd/products/black-full-sleeve-cotton-t-shirt-for-men-t-shirt-for-man-t-shirt-for-man-t-shirt-for-man-i275183007.html,275183007,275183007_BD-1252681648,50.0,High,Medium,1.5
Black & Cotton Combo T-Shirt & trouser Pant For Man,Male,Black,Unknown,Cotton,Combo,430,6,2,Dhaka,www.daraz.com.bd/products/-i300428793.html,300428793,300428793_BD-1334725036,28.0,Premium,Low,2.0
new Friendship  T shirt -Febric soft and comfortable to wear - T Shirt For Man,Male,Unknown,Unknown,Unknown,Unknown,96,717,52,Dhaka,www.daraz.com.bd/products/-i343512332.html,343512332,343512332_BD-1675127124,52.0,Low,High,13.528301886792454
Premium Quality Black Half Sleeve Cotton T-Shirt for Men Comfortable to Wear in All Seasons and Occasions,Male,Black,Half Sleeve,Cotton,Unknown,149,9,2,Dhaka,www.daraz.com.bd/products/-i348807145.html,348807145,348807145_BD-1713167727,57.0,Medium,High,3.0
"casual printed jersy tshirt for men's//black//white//maroon//navy//men's fashion//all is well brand//s,m,l,xl,xxl sizes//",Unknown,Black,Unknown,Unknown,Unknown,99,14,5,Dhaka,www.daraz.com.bd/products/all-is-well-brand-smlxlxxl-i384454206.html,384454206,384454206_BD-1922466477,50.0,Low,Medium,2.3333333333333335
It's A Beautiful Day To Leave Me Alone Letter Print T Shirt Women Short Sleeve O Neck Loose Tshirt Summer,Female,Unknown,Short Sleeve,Unknown,Unknown,114,59,7,Dhaka,www.daraz.com.bd/products/-i264276520.html,264276520,264276520_BD-1234691258,35.0,Medium,Low,7.375
Maroon Cotton Full Sleeve T-Shirt For Men,Male,Unknown,Full Sleeve,Cotton,Unknown,250,97,10,Dhaka,www.daraz.com.bd/products/-i144796780.html,144796780,144796780_BD-1069716767,50.0,High,Medium,8.818181818181818
premium quality t-shirt for men white colour,Male,White,Unknown,Unknown,Unknown,129,90,9,Dhaka,www.daraz.com.bd/products/-i348802749.html,348802749,348802749_BD-1713192635,48.0,Medium,Medium,9.0
BLACK COLOR COTTON Full Sleeve Round Neck CASUAL T-SHIRT FOR MEN - Comfortable and Stylish Wear,Male,Black,Full Sleeve,Cotton,Unknown,182,23,6,Dhaka,www.daraz.com.bd/products/-i287503574.html,287503574,287503574_BD-1287050674,39.0,High,Medium,3.2857142857142856
Stay Casual with Men's Long Sleeve T-Shirt - A Comfortable and Stylish Choice for All Seasons - Perfect Casual Wear for Effortless Style,Unknown,Unknown,Unknown,Unknown,Unknown,190,370,37,Dhaka,www.daraz.com.bd/products/stay-casual-with-mens-long-sleeve-t-shirt-a-comfortable-and-stylish-choice-for-all-seasons-perfect-casual-wear-for-effortless-style-i191301345.html,191301345,191301345_BD-1138394419,68.0,High,Very High,9.736842105263158
T-shirt round neck Digital print short sleeve t-shirt for men - T-Shirt For Men,Male,Unknown,Short Sleeve,Unknown,Unknown,110,447,64,Dhaka,www.daraz.com.bd/products/t-shirt-round-neck-digital-print-short-sleeve-t-shirt-for-men-t-shirt-for-men-i144784400.html,144784400,144784400_BD-1069694776,44.0,Medium,Medium,6.876923076923077
Black Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,Male,Black,Half Sleeve,Cotton,Unknown,155,108,6,Dhaka,www.daraz.com.bd/products/-i320892710.html,320892710,320892710_BD-1485926628,48.0,Medium,Medium,15.428571428571429
Black Cotton Solid T Shirt For Women - T Shirt  - T Sirt - T Shirt,Female,Black,Unknown,Cotton,Unknown,165,0,2,Dhaka,www.daraz.com.bd/products/black-cotton-solid-t-shirt-for-women-t-shirt-t-sirt-t-shirt-i272240095.html,272240095,272240095_BD-1245734036,34.0,Medium,Low,0.0
Understated -Craftsmanship and Trendy -White Cotton Short Sleeve T-Shirt for Women- Progressively Better Qualityful - Easy To care and Longive,Unknown,White,Short Sleeve,Cotton,Unknown,157,807,103,Dhaka,www.daraz.com.bd/products/understated-craftsmanship-and-trendy-white-cotton-short-sleeve-t-shirt-for-women-progressively-better-qualityful-easy-to-care-and-longive-i136972818.html,136972818,136972818_BD-1059270853,21.0,Medium,Low,7.759615384615385
"casual printed jersy tshirt for men's//black//white//maroon//navy//men's fashion//all is well brand//s,m,l,xl,xxl sizes//",Unknown,Black,Unknown,Unknown,Unknown,96,0,3,Dhaka,www.daraz.com.bd/products/all-is-well-brand-smlxlxxl-i383369106.html,383369106,383369106_BD-1919965358,52.0,Low,High,0.0
Printed Round Neck Polyester T-Shirt(Half Sleeve),Unknown,Unknown,Half Sleeve,Polyester,Unknown,72,176,31,Dhaka,www.daraz.com.bd/products/-i325586699.html,325586699,325586699_BD-1564346539,81.0,Low,Very High,5.5
Blue Color Cotton Long Sleeve Exclusive Men's T- Shirt .,Unknown,Blue,Unknown,Cotton,Unknown,183,215,31,Dhaka,www.daraz.com.bd/products/-i272443008.html,272443008,272443008_BD-1246283476,56.0,High,High,6.71875
Solid T Shirt For Men Buy 1 Get 1 Free,Male,Unknown,Unknown,Unknown,Unknown,330,193,18,Dhaka,www.daraz.com.bd/products/solid-t-shirt-for-men-buy-1-get-1-free-i206660361.html,206660361,206660361_BD-1155964050,52.0,Premium,High,10.157894736842104
Treanding jersey T-Shirt For Men'S - T Shirt For Man - T Sirt,Male,Unknown,Unknown,Unknown,Unknown,96,7,5,Dhaka,www.daraz.com.bd/products/-i367050314.html,367050314,367050314_BD-1829637340,52.0,Low,High,1.1666666666666667
Oversized Boxifit Drop Shoulder T-Shirt For Men's & Women's,Unknown,Unknown,Unknown,Unknown,Unknown,233,686,56,Dhaka,www.daraz.com.bd/products/-i365087476.html,365087476,365087476_BD-1817433815,66.0,High,Very High,12.035087719298245
Premium Quality Full Sleeve T-Shirt for Men,Male,Unknown,Full Sleeve,Unknown,Unknown,380,514,87,Dhaka,www.daraz.com.bd/products/-i325588466.html,325588466,325588466_BD-1564352152,37.0,Premium,Low,5.840909090909091
Indispensable - Quality and Durability - Navy Blue Full Sleeve Cotton T-Shirt for Men - Innovative - Preferble - Low Hassle and Maintenance,Male,Blue,Full Sleeve,Cotton,Unknown,247,199,26,Dhaka,www.daraz.com.bd/products/indispensable-quality-and-durability-navy-blue-full-sleeve-cotton-t-shirt-for-men-innovative-preferble-low-hassle-and-maintenance-i275167739.html,275167739,275167739_BD-1252653782,49.0,High,Medium,7.37037037037037
Cotton Full Sleeve T-Shirt For Men- - T Shirt For Man - à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦°,Male,Unknown,Full Sleeve,Cotton,Unknown,190,1000,156,Dhaka,www.daraz.com.bd/products/cotton-full-sleeve-t-shirt-for-men-t-shirt-for-man-i202484513.html,202484513,202484513_BD-1150062238,66.0,High,Very High,6.369426751592357
Navy Blue  Premium Quality Full Sleeve T-Shirt for Men,Male,Blue,Full Sleeve,Unknown,Unknown,220,15,4,Dhaka,www.daraz.com.bd/products/-i325237053.html,325237053,325237053_BD-1559711192,63.0,High,Very High,3.0
Texpark'S Stylish T-Shirt For Men- Do Now (Ts-214),Unknown,Unknown,Unknown,Unknown,Unknown,249,41,6,Dhaka,www.daraz.com.bd/products/texparks-stylish-t-shirt-for-men-do-now-ts-214-i297950294.html,297950294,297950294_BD-1322019636,38.0,High,Low,5.857142857142857
à¦«à§à¦¯à¦¾à¦¶à¦¨ à¦Ÿà¦ªà¦¸ à¦²à§‡à¦¡à¦¿à¦¸ à¦¶à¦°à§à¦Ÿ à¦¸à§à¦²à¦¿à¦­ à¦•à§à¦¯à¦¾à¦œà§à¦¯à¦¼à¦¾à¦² à¦—à¦¾à¦°à§à¦² à¦ªà§à¦°à¦¿à¦¨à§à¦Ÿ à¦¨à¦¤à§à¦¨ à¦Ÿà¦¿-à¦¶à¦¾à¦°à§à¦Ÿ - 171730070,Unknown,Unknown,Unknown,Unknown,Unknown,130,193,23,Rangpur,www.daraz.com.bd/products/171730070-i171730070.html,171730070,171730070_BD-1107766348,48.0,Medium,Medium,8.041666666666666
Exclusive Summer Combo T-Shirt & Pant,Unknown,Unknown,Unknown,Unknown,Combo,399,280,30,Dhaka,www.daraz.com.bd/products/-i159238786.html,159238786,159238786_BD-1090794909,61.0,Premium,Very High,9.03225806451613
Black Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Men | Review Online Shop,Male,Black,Half Sleeve,Unknown,Combo,274,704,65,Dhaka,www.daraz.com.bd/products/-i319795311.html,319795311,319795311_BD-1471818655,45.0,Premium,Medium,10.666666666666666
Cotton Full Sleeve T-Shirt for Men,Male,Unknown,Full Sleeve,Cotton,Unknown,248,5500,482,Dhaka,www.daraz.com.bd/products/-i215962869.html,215962869,215962869_BD-1164374866,45.0,High,Medium,11.387163561076605
Best Quality Casual T-shirt's for men,Male,Unknown,Unknown,Unknown,Unknown,413,32,6,Dhaka,www.daraz.com.bd/products/-i323242805.html,323242805,323242805_BD-1538983101,66.0,Premium,Very High,4.571428571428571
women's tshirt design Yearn Very soft and Very comfortable,Unknown,Unknown,Unknown,Unknown,Unknown,88,14,1,Dhaka,www.daraz.com.bd/products/-i338900381.html,338900381,338900381_BD-1658817082,56.0,Low,High,7.0
Premium Quality Round Neck Basic T-Shirt 4 Pcs Combo Pack. - T Shirt,Unknown,Unknown,Unknown,Unknown,Combo,599,195,39,Rajshahi,www.daraz.com.bd/products/premium-quality-round-neck-basic-t-shirt-4-pcs-combo-pack-t-shirt-i264734791.html,264734791,264734791_BD-1353532308,54.0,Premium,High,4.875
Bolo Bir Chiro Unnoto Momoshir Printed Casual T-Shirt for Men - Showcase Unique Style in Your Casual and Stylish Fashion,Male,Unknown,Unknown,Unknown,Unknown,99,12,1,Dhaka,www.daraz.com.bd/products/-i410391283.html,410391283,410391283_BD-2028940306,50.0,Low,Medium,6.0
Make a Statement with the New Stylish Sublimation Print Full Sleeve - Round Neck Casual Wear for Unique Fashion,Unknown,Unknown,Full Sleeve,Unknown,Unknown,330,732,95,Dhaka,www.daraz.com.bd/products/make-a-statement-with-the-new-stylish-sublimation-print-full-sleeve-round-neck-casual-wear-for-unique-fashion-i324464069.html,324464069,324464069_BD-1552865816,34.0,Premium,Low,7.625
White T-Shirt And 2 Quarter Pant For Men,Male,White,Unknown,Unknown,Unknown,290,0,2,Dhaka,www.daraz.com.bd/products/2-i346215716.html,346215716,346215716_BD-1694255728,27.0,Premium,Low,0.0
Alhamdulillah for Everything Islamic Black Cotton T-shirt for Men - Embrace Faith and Gratitude with this Stylish Islamic Tee - T Shirt For Man,Male,Black,Unknown,Cotton,Unknown,248,49,5,Khulna,www.daraz.com.bd/products/alhamdulillah-for-everything-islamic-black-cotton-t-shirt-for-men-embrace-faith-and-gratitude-with-this-stylish-islamic-tee-t-shirt-for-man-i264507615.html,264507615,264507615_BD-1234955784,17.0,High,Low,8.166666666666666
Trendsetter - Fashion Innovator - Premium Quality - Short Sleeve T-Shirt For Mens - T Shirt For Man - Modern - Choice Expression,Male,Unknown,Short Sleeve,Unknown,Unknown,257,15,3,Dhaka,www.daraz.com.bd/products/trendsetter-fashion-innovator-premium-quality-short-sleeve-t-shirt-for-mens-t-shirt-for-man-modern-choice-expression-i315050673.html,315050673,315050673_BD-1421083029,43.0,High,Medium,3.75
Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,Male,Unknown,Half Sleeve,Cotton,Unknown,230,0,1,Dhaka,www.daraz.com.bd/products/-i313182504.html,313182504,313182504_BD-1404144897,49.0,High,Medium,0.0
White Cotton Half Sleeve T-Shirt for Men - T-Shirt For Men,Male,White,Half Sleeve,Cotton,Unknown,219,111,13,Dhaka,www.daraz.com.bd/products/-i204314052.html,204314052,204314052_BD-1152360881,71.0,High,Very High,7.928571428571429
Blue Color Cotton Short Sleeve Exclusive  Men's T- Shirt .,Unknown,Blue,Short Sleeve,Cotton,Unknown,147,49,2,Dhaka,www.daraz.com.bd/products/-i278288805.html,278288805,278288805_BD-1260353585,58.0,Medium,Very High,16.333333333333332
ZenFab Premium Mens Solid Color T-shirt (Half Sleeve)-Scarlet Maroon,Unknown,Unknown,Half Sleeve,Unknown,Unknown,400,0,2,Dhaka,www.daraz.com.bd/products/zenfab-i356028056.html,356028056,356028056_BD-1751890539,16.0,Premium,Low,0.0
Black Premium Quality Full Sleeve T-Shirt for Men,Male,Black,Full Sleeve,Unknown,Unknown,255,0,2,Dhaka,www.daraz.com.bd/products/-i325168852.html,325168852,325168852_BD-1559464640,57.0,High,High,0.0
Black  T-Shirt And 2 Quarter Pant For Men,Male,Black,Unknown,Unknown,Unknown,296,37,4,Dhaka,www.daraz.com.bd/products/2-i343975493.html,343975493,343975493_BD-1677692938,34.0,Premium,Low,7.4
Black Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys,Male,Black,Half Sleeve,Unknown,Combo,279,49,6,Dhaka,www.daraz.com.bd/products/-i319763962.html,319763962,319763962_BD-1471238268,44.0,Premium,Medium,7.0
Understated -Craftsmanship and Trendy -Multicolor Printed Cotton Half Sleeve T-Shirt For Men - Genji- Progressively Better,Male,Multicolor,Half Sleeve,Cotton,Unknown,175,66,4,Dhaka,www.daraz.com.bd/products/understated-craftsmanship-and-trendy-multicolor-printed-cotton-half-sleeve-t-shirt-for-men-genji-progressively-better-i177542603.html,177542603,177542603_BD-1117524521,30.0,Medium,Low,13.2
Navy blue Cotton Full  Sleeve T Shirt For Men,Male,Blue,Unknown,Cotton,Unknown,250,12,2,Dhaka,www.daraz.com.bd/products/-i274823199.html,274823199,274823199_BD-1251401419,50.0,High,Medium,4.0
preme pora Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt,Male,Unknown,Half Sleeve,Unknown,Unknown,92,10,0,Dhaka,www.daraz.com.bd/products/-i351430552.html,351430552,351430552_BD-1723628433,46.0,Low,Medium,10.0
100% Export and Premium Fila Round Neck Half Sleeve T-shirt with Pure Comfort,Unknown,Unknown,Half Sleeve,Unknown,Unknown,450,18,2,Dhaka,www.daraz.com.bd/products/100-i303885736.html,303885736,303885736_BD-1354789565,36.0,Premium,Low,6.0
Full sleeves white jercy thin tshirt for men,Male,White,Full Sleeve,Unknown,Unknown,240,44,2,Dhaka,www.daraz.com.bd/products/-i334262375.html,334262375,334262375_BD-1626266624,4.0,High,Low,14.666666666666666
stylish cotton full sleeve t-shirt for men- - T Shirt,Unknown,Unknown,Full Sleeve,Cotton,Unknown,195,284,28,Dhaka,www.daraz.com.bd/products/stylish-cotton-full-sleeve-t-shirt-for-men-t-shirt-i202492028.html,202492028,202492028_BD-1150057816,65.0,High,Very High,9.793103448275861
Stylish Cotton Full Sleeve T-Shirt for Men - Elevate Your Casual Look - Standard Fit - Best Attire For Mens,Male,Unknown,Full Sleeve,Cotton,Unknown,195,162,23,Dhaka,www.daraz.com.bd/products/stylish-cotton-full-sleeve-t-shirt-for-men-elevate-your-casual-look-standard-fit-best-attire-for-mens-i202484633.html,202484633,202484633_BD-1150063301,65.0,High,Very High,6.75
Black Cotton Short Sleeve T-Shirt for Men - T Shirt For Man - T Shirt For Man,Male,Black,Short Sleeve,Cotton,Unknown,157,1300,117,Dhaka,www.daraz.com.bd/products/black-cotton-short-sleeve-t-shirt-for-men-t-shirt-for-man-t-shirt-for-man-i183664654.html,183664654,183664654_BD-1128118854,65.0,Medium,Very High,11.016949152542374
Ladies Love Deign T-shirt for women in all season,Female,Unknown,Unknown,Unknown,Unknown,99,17,2,Dhaka,www.daraz.com.bd/products/ledis-i385978879.html,385978879,385978879_BD-1926268019,55.0,Low,High,5.666666666666667
